-0.60894763  -0.12008178  [1.0, 0.0, 0.0] C1
-0.94119  -0.7770246  [0.0, 0.0, 1.0] C3
-0.2631389  0.10330045  [0.0, 0.0, 1.0] C3
-0.1608721  -0.6597028  [0.0, 1.0, 0.0] C2
0.973366  -0.4312241  [0.0, 0.0, 1.0] C3
0.94261694  0.3312757  [0.0, 0.0, 1.0] C3
-0.5068915  0.111281514  [0.0, 1.0, 0.0] C2
-0.1733414  0.6125519  [1.0, 0.0, 0.0] C1
0.3600217  0.71742475  [1.0, 0.0, 0.0] C1
-0.010146499  0.16310334  [0.0, 0.0, 1.0] C3
0.47037637  0.2902758  [1.0, 0.0, 0.0] C1
-0.7835076  0.036885142  [0.0, 0.0, 1.0] C3
0.11048925  -0.47950864  [1.0, 0.0, 0.0] C1
-0.6184039  0.6832346  [1.0, 0.0, 0.0] C1
-0.8814763  -0.6147343  [0.0, 1.0, 0.0] C2
-0.65096295  0.8677505  [1.0, 0.0, 0.0] C1
0.79790556  0.851884  [0.0, 0.0, 1.0] C3
0.110072374  -0.7058612  [0.0, 1.0, 0.0] C2
0.21120584  0.58943474  [1.0, 0.0, 0.0] C1
-0.94361365  -0.59379053  [0.0, 0.0, 1.0] C3
0.6327671  0.7284194  [1.0, 0.0, 0.0] C1
-0.50944614  0.27735877  [0.0, 1.0, 0.0] C2
-0.585937  -0.302274  [1.0, 0.0, 0.0] C1
0.2590071  0.107201815  [0.0, 0.0, 1.0] C3
-0.9927546  0.062079906  [0.0, 0.0, 1.0] C3
0.14070308  0.43259358  [1.0, 0.0, 0.0] C1
-0.3797561  0.13731718  [0.0, 1.0, 0.0] C2
-0.48742294  -0.32968318  [1.0, 0.0, 0.0] C1
-0.80689824  -0.561491  [0.0, 1.0, 0.0] C2
-0.7043992  -0.3552308  [1.0, 0.0, 0.0] C1
-0.12684822  -0.9137453  [0.0, 0.0, 1.0] C3
0.49917543  -0.92420614  [0.0, 1.0, 0.0] C2
-0.25937843  -0.065252066  [0.0, 0.0, 1.0] C3
0.34425652  0.025398493  [0.0, 0.0, 1.0] C3
0.5419984  0.07313156  [1.0, 0.0, 0.0] C1
0.255857  -0.40024948  [1.0, 0.0, 0.0] C1
0.0029480457  0.57710254  [0.0, 0.0, 1.0] C3
0.55348396  -0.9969523  [0.0, 0.0, 1.0] C3
-0.17603958  -0.055168867  [0.0, 0.0, 1.0] C3
0.79496706  -0.27259994  [1.0, 0.0, 0.0] C1
0.6496452  0.9404223  [0.0, 0.0, 1.0] C3
-0.91240025  0.27874184  [0.0, 0.0, 1.0] C3
0.6174309  -0.10399723  [1.0, 0.0, 0.0] C1
-0.3056178  0.58028626  [1.0, 0.0, 0.0] C1
-0.96472716  -0.39703405  [0.0, 0.0, 1.0] C3
-0.36251557  -0.08434439  [1.0, 0.0, 0.0] C1
-0.6559361  -0.6269258  [0.0, 1.0, 0.0] C2
0.2221936  -0.016672611  [0.0, 0.0, 1.0] C3
-0.1467874  -0.3035859  [1.0, 0.0, 0.0] C1
0.24012065  0.9984573  [0.0, 0.0, 1.0] C3
-0.6069863  0.09724522  [0.0, 1.0, 0.0] C2
-0.39082778  -0.38026786  [1.0, 0.0, 0.0] C1
-0.36806738  -0.37151635  [1.0, 0.0, 0.0] C1
-0.8001975  -0.7238195  [0.0, 1.0, 0.0] C2
-0.48102713  -0.8049488  [0.0, 1.0, 0.0] C2
-0.8063116  -0.14339209  [0.0, 0.0, 1.0] C3
-0.67966497  0.2059884  [0.0, 1.0, 0.0] C2
0.414788  -0.006478071  [0.0, 0.0, 1.0] C3
-0.2536857  -0.518278  [0.0, 1.0, 0.0] C2
0.33758354  0.77135456  [1.0, 0.0, 0.0] C1
0.460783  0.8490803  [1.0, 0.0, 0.0] C1
-0.13175452  0.7189752  [1.0, 0.0, 0.0] C1
0.11485052  -0.6882961  [0.0, 1.0, 0.0] C2
-0.7521789  -0.3313011  [1.0, 0.0, 0.0] C1
-0.73714435  -0.6372024  [0.0, 1.0, 0.0] C2
-0.4400798  0.39422584  [0.0, 1.0, 0.0] C2
0.9484209  0.0923543  [0.0, 0.0, 1.0] C3
0.1375699  0.9504914  [0.0, 0.0, 1.0] C3
-0.7321671  -0.18006599  [1.0, 0.0, 0.0] C1
-0.26496994  -0.9422493  [0.0, 0.0, 1.0] C3
-0.76427484  0.550956  [1.0, 0.0, 0.0] C1
-0.47829401  -0.41484797  [1.0, 0.0, 0.0] C1
-0.7666322  -0.49036157  [1.0, 0.0, 0.0] C1
0.9094734  -0.2634213  [0.0, 0.0, 1.0] C3
0.18352163  -0.8481575  [0.0, 0.0, 1.0] C3
0.86554  0.6209185  [1.0, 0.0, 0.0] C1
0.369753  0.61904037  [1.0, 0.0, 0.0] C1
-0.10448909  -0.14631426  [0.0, 0.0, 1.0] C3
0.03551352  -0.32043672  [0.0, 0.0, 1.0] C3
0.29191363  0.19681513  [1.0, 0.0, 0.0] C1
0.12364447  -0.6594094  [0.0, 1.0, 0.0] C2
0.799664  0.16451335  [0.0, 0.0, 1.0] C3
-0.15405083  -0.06433916  [0.0, 0.0, 1.0] C3
0.6006274  0.32752717  [1.0, 0.0, 0.0] C1
0.33205593  0.4356935  [1.0, 0.0, 0.0] C1
0.79464805  0.7146151  [1.0, 0.0, 0.0] C1
0.05516517  -0.25923014  [0.0, 0.0, 1.0] C3
0.46550083  0.37312818  [1.0, 0.0, 0.0] C1
-0.24110556  0.9356036  [0.0, 0.0, 1.0] C3
-0.6402644  -0.3985499  [1.0, 0.0, 0.0] C1
0.43500388  -0.009609222  [0.0, 0.0, 1.0] C3
0.34818327  0.55187917  [1.0, 0.0, 0.0] C1
0.7782556  0.62344277  [1.0, 0.0, 0.0] C1
0.6390277  -0.57313955  [0.0, 1.0, 0.0] C2
-0.744758  -0.6181679  [0.0, 1.0, 0.0] C2
0.40417063  -0.88592327  [0.0, 1.0, 0.0] C2
-0.71684515  -0.7834091  [0.0, 1.0, 0.0] C2
-0.41531587  0.24278331  [0.0, 1.0, 0.0] C2
-0.63213265  -0.38854837  [1.0, 0.0, 0.0] C1
0.45530605  0.8671999  [1.0, 0.0, 0.0] C1
-0.22467852  0.7565906  [1.0, 0.0, 0.0] C1
-0.36775494  0.52126396  [1.0, 0.0, 0.0] C1
-0.6857548  -0.6645262  [0.0, 1.0, 0.0] C2
-0.03562653  0.6273656  [0.0, 0.0, 1.0] C3
0.031134963  0.6140963  [0.0, 0.0, 1.0] C3
0.7977537  -0.7791462  [0.0, 1.0, 0.0] C2
0.53092027  -0.005705118  [0.0, 0.0, 1.0] C3
0.87121904  0.86937237  [0.0, 0.0, 1.0] C3
-0.25926042  -0.27070725  [1.0, 0.0, 0.0] C1
0.291466  0.37498963  [1.0, 0.0, 0.0] C1
-0.7369994  0.7193339  [1.0, 0.0, 0.0] C1
0.13616502  0.35737407  [1.0, 0.0, 0.0] C1
-0.9181781  0.23359323  [0.0, 0.0, 1.0] C3
-0.9894842  0.7939694  [0.0, 0.0, 1.0] C3
-0.1102252  0.973122  [0.0, 0.0, 1.0] C3
-0.11469054  -0.13950562  [0.0, 0.0, 1.0] C3
0.31649208  0.4363233  [1.0, 0.0, 0.0] C1
0.60297644  -0.5493468  [0.0, 1.0, 0.0] C2
-0.9745828  0.3174703  [0.0, 0.0, 1.0] C3
-0.8363701  0.19245577  [0.0, 0.0, 1.0] C3
0.18916214  -0.6895182  [0.0, 1.0, 0.0] C2
-0.81165683  -0.08896518  [0.0, 0.0, 1.0] C3
0.9783366  0.76118934  [0.0, 0.0, 1.0] C3
0.4756415  0.7615626  [1.0, 0.0, 0.0] C1
-0.8447325  -0.92543256  [0.0, 0.0, 1.0] C3
-0.72546554  0.77434385  [1.0, 0.0, 0.0] C1
0.93593013  0.5079818  [1.0, 0.0, 0.0] C1
0.52968574  -0.42285335  [1.0, 0.0, 0.0] C1
-0.71486986  -0.7571573  [0.0, 1.0, 0.0] C2
0.9290923  -0.4966445  [1.0, 0.0, 0.0] C1
0.5872061  0.60676265  [1.0, 0.0, 0.0] C1
-0.09924579  0.2308439  [0.0, 0.0, 1.0] C3
0.06421673  0.6043041  [0.0, 0.0, 1.0] C3
0.8423362  0.25409973  [1.0, 0.0, 0.0] C1
-0.19606018  8.1014633E-4  [0.0, 0.0, 1.0] C3
0.6880803  -0.24415815  [1.0, 0.0, 0.0] C1
0.25049758  0.9910139  [0.0, 0.0, 1.0] C3
-0.4371935  0.3551762  [0.0, 1.0, 0.0] C2
-0.528265  -0.22121704  [1.0, 0.0, 0.0] C1
0.66756  -0.5355011  [0.0, 1.0, 0.0] C2
0.45156384  0.40934134  [1.0, 0.0, 0.0] C1
0.89040875  0.9404005  [0.0, 0.0, 1.0] C3
0.5955616  0.04978645  [0.0, 0.0, 1.0] C3
0.92539203  0.8745049  [0.0, 0.0, 1.0] C3
-0.8513845  -0.8669492  [0.0, 0.0, 1.0] C3
-0.8197489  0.9045174  [0.0, 0.0, 1.0] C3
-0.5999532  0.7963079  [1.0, 0.0, 0.0] C1
-0.49184775  0.65601766  [1.0, 0.0, 0.0] C1
0.52138627  0.69506645  [1.0, 0.0, 0.0] C1
0.14024186  -0.16976142  [0.0, 0.0, 1.0] C3
-0.69700253  -0.69701815  [0.0, 1.0, 0.0] C2
0.23584986  0.16697228  [1.0, 0.0, 0.0] C1
-0.3824792  0.36513186  [0.0, 1.0, 0.0] C2
0.59809554  0.8258723  [1.0, 0.0, 0.0] C1
0.36133707  -0.68421125  [0.0, 1.0, 0.0] C2
-0.5016619  0.59103286  [1.0, 0.0, 0.0] C1
-0.8381225  0.6634741  [1.0, 0.0, 0.0] C1
0.66847205  0.31633246  [1.0, 0.0, 0.0] C1
-0.9281584  0.9554275  [0.0, 0.0, 1.0] C3
0.59178114  -0.047585964  [0.0, 0.0, 1.0] C3
0.61568105  0.7359742  [1.0, 0.0, 0.0] C1
-0.23144782  0.7463269  [1.0, 0.0, 0.0] C1
0.25476325  -0.40975213  [1.0, 0.0, 0.0] C1
0.9507066  -0.6459298  [0.0, 0.0, 1.0] C3
-0.0275985  0.004233837  [0.0, 0.0, 1.0] C3
0.010430694  -0.11695647  [0.0, 0.0, 1.0] C3
0.15663338  0.3682642  [1.0, 0.0, 0.0] C1
0.4925028  0.67051554  [1.0, 0.0, 0.0] C1
0.21668983  0.40432  [1.0, 0.0, 0.0] C1
0.64128673  0.9466646  [0.0, 0.0, 1.0] C3
-0.12076104  0.91441715  [0.0, 0.0, 1.0] C3
-0.78495467  0.6238004  [1.0, 0.0, 0.0] C1
-0.6253439  -0.25913894  [1.0, 0.0, 0.0] C1
-0.59263134  -0.8494402  [0.0, 1.0, 0.0] C2
0.77497065  -0.18161368  [1.0, 0.0, 0.0] C1
-0.8255323  0.6809404  [1.0, 0.0, 0.0] C1
-0.35177624  -0.79144394  [0.0, 1.0, 0.0] C2
0.98541033  0.39901936  [0.0, 0.0, 1.0] C3
0.54444337  0.9699019  [0.0, 0.0, 1.0] C3
0.018918991  0.5333544  [0.0, 0.0, 1.0] C3
-0.74674666  0.9710518  [0.0, 0.0, 1.0] C3
0.9551703  0.8689089  [0.0, 0.0, 1.0] C3
0.43049347  -0.4573598  [1.0, 0.0, 0.0] C1
0.36547756  -0.94636154  [0.0, 0.0, 1.0] C3
0.27057564  0.83753073  [1.0, 0.0, 0.0] C1
0.17936862  -0.007360816  [0.0, 0.0, 1.0] C3
0.123359084  0.48443067  [1.0, 0.0, 0.0] C1
-0.51877904  0.57226455  [1.0, 0.0, 0.0] C1
-0.92896736  0.54024637  [1.0, 0.0, 0.0] C1
0.9123694  -0.036637306  [0.0, 0.0, 1.0] C3
-0.22494566  0.74064195  [1.0, 0.0, 0.0] C1
0.96577656  0.076560974  [0.0, 0.0, 1.0] C3
0.6900747  -0.1083709  [1.0, 0.0, 0.0] C1
0.47653794  0.29932225  [1.0, 0.0, 0.0] C1
-0.13334894  0.119255304  [0.0, 0.0, 1.0] C3
0.4315108  0.506595  [1.0, 0.0, 0.0] C1
0.90441656  -0.8125181  [0.0, 0.0, 1.0] C3
0.9252794  0.23279524  [0.0, 0.0, 1.0] C3
-0.41961622  0.7002746  [1.0, 0.0, 0.0] C1
0.53883636  0.7073461  [1.0, 0.0, 0.0] C1
-0.29729247  0.62316906  [1.0, 0.0, 0.0] C1
-0.24565792  0.73008823  [1.0, 0.0, 0.0] C1
0.7991984  0.998762  [0.0, 0.0, 1.0] C3
-0.8320488  -0.20617831  [1.0, 0.0, 0.0] C1
-0.6558753  0.20259833  [0.0, 1.0, 0.0] C2
-0.5719502  -0.19744146  [1.0, 0.0, 0.0] C1
-0.11043334  0.70992947  [1.0, 0.0, 0.0] C1
-0.0053528547  0.69553494  [0.0, 0.0, 1.0] C3
-0.7367487  0.64518213  [1.0, 0.0, 0.0] C1
0.2547022  -0.5653521  [0.0, 1.0, 0.0] C2
-0.98090744  0.79635787  [0.0, 0.0, 1.0] C3
-0.7133446  0.46902704  [0.0, 1.0, 0.0] C2
0.7065548  -0.8661413  [0.0, 1.0, 0.0] C2
-0.024537086  -0.066563725  [0.0, 0.0, 1.0] C3
0.91864  -0.078446984  [0.0, 0.0, 1.0] C3
0.34832525  -0.39811516  [1.0, 0.0, 0.0] C1
0.17523241  -0.6023601  [0.0, 1.0, 0.0] C2
0.3236326  -0.20476735  [1.0, 0.0, 0.0] C1
-0.28058672  -0.20930648  [1.0, 0.0, 0.0] C1
-0.28474176  0.97896993  [0.0, 0.0, 1.0] C3
0.50114655  -0.4149524  [1.0, 0.0, 0.0] C1
-0.23371887  0.2882402  [0.0, 1.0, 0.0] C2
-0.22137427  0.82856095  [1.0, 0.0, 0.0] C1
0.9368508  -0.55866265  [0.0, 1.0, 0.0] C2
-0.3029772  -0.3398112  [1.0, 0.0, 0.0] C1
0.6577935  -0.1336528  [1.0, 0.0, 0.0] C1
0.25309563  -0.19371426  [1.0, 0.0, 0.0] C1
0.58352387  0.94059443  [0.0, 0.0, 1.0] C3
0.59903884  0.641109  [1.0, 0.0, 0.0] C1
0.11495912  0.2576095  [0.0, 0.0, 1.0] C3
-0.41169012  0.52268445  [1.0, 0.0, 0.0] C1
0.9767482  0.1762079  [0.0, 0.0, 1.0] C3
0.75938594  0.90045774  [0.0, 0.0, 1.0] C3
-0.9341843  -0.38799238  [0.0, 0.0, 1.0] C3
-0.9387994  -0.54739904  [0.0, 1.0, 0.0] C2
-0.9361985  -0.69946  [0.0, 0.0, 1.0] C3
0.048333406  -0.038612723  [0.0, 0.0, 1.0] C3
-0.8704668  0.44657755  [0.0, 1.0, 0.0] C2
0.048082232  0.39380825  [0.0, 0.0, 1.0] C3
0.84552085  -0.21384382  [0.0, 0.0, 1.0] C3
0.98978686  -0.25300217  [0.0, 0.0, 1.0] C3
0.2522068  -0.7079731  [0.0, 1.0, 0.0] C2
-0.21509922  -0.424335  [1.0, 0.0, 0.0] C1
-0.18585718  0.87221324  [0.0, 0.0, 1.0] C3
-0.018722653  -0.9204669  [0.0, 0.0, 1.0] C3
-0.6465012  0.9234679  [0.0, 0.0, 1.0] C3
-0.9548526  -0.56313455  [0.0, 0.0, 1.0] C3
-0.030346632  -0.8584975  [0.0, 0.0, 1.0] C3
0.23877585  -0.6240803  [0.0, 1.0, 0.0] C2
-0.36834562  0.84891117  [1.0, 0.0, 0.0] C1
0.38149548  -0.6637423  [0.0, 1.0, 0.0] C2
-0.8431076  0.7269888  [1.0, 0.0, 0.0] C1
-0.4413221  -0.050863624  [0.0, 0.0, 1.0] C3
-0.3705094  -0.66731894  [0.0, 1.0, 0.0] C2
-0.63957953  0.8298495  [1.0, 0.0, 0.0] C1
0.7019944  0.40645087  [1.0, 0.0, 0.0] C1
-0.19623959  0.10028803  [0.0, 0.0, 1.0] C3
0.6815357  0.6469288  [1.0, 0.0, 0.0] C1
-0.43523455  -0.17124152  [1.0, 0.0, 0.0] C1
0.62556493  0.4160955  [1.0, 0.0, 0.0] C1
0.39685965  0.2741499  [1.0, 0.0, 0.0] C1
0.942577  0.47293603  [1.0, 0.0, 0.0] C1
-0.95257974  -0.052992463  [0.0, 0.0, 1.0] C3
0.071330905  0.19878113  [0.0, 0.0, 1.0] C3
-0.95452166  -0.04866028  [0.0, 0.0, 1.0] C3
-0.15955055  0.4149146  [0.0, 1.0, 0.0] C2
-0.61001813  0.6547029  [1.0, 0.0, 0.0] C1
0.012820601  0.49975562  [0.0, 0.0, 1.0] C3
-0.57752013  -0.33683503  [1.0, 0.0, 0.0] C1
0.5009805  -0.5574719  [0.0, 1.0, 0.0] C2
0.55347145  0.47127676  [1.0, 0.0, 0.0] C1
-0.21303236  -0.7674254  [0.0, 1.0, 0.0] C2
-0.4075185  0.54058313  [1.0, 0.0, 0.0] C1
-0.5394212  -0.2556281  [1.0, 0.0, 0.0] C1
-0.6961194  -0.6348858  [0.0, 1.0, 0.0] C2
0.5523517  0.36013675  [1.0, 0.0, 0.0] C1
0.6005113  -0.85339725  [0.0, 1.0, 0.0] C2
0.81203806  0.9531665  [0.0, 0.0, 1.0] C3
0.15352929  -0.22997367  [1.0, 0.0, 0.0] C1
-0.6188755  0.6705334  [1.0, 0.0, 0.0] C1
-0.17105293  -0.008153796  [0.0, 0.0, 1.0] C3
-0.17829835  -0.0055645704  [0.0, 0.0, 1.0] C3
-0.5200851  0.18567145  [0.0, 1.0, 0.0] C2
-0.63250685  0.77468  [1.0, 0.0, 0.0] C1
0.48070788  -0.9041177  [0.0, 1.0, 0.0] C2
-0.9887867  -0.08604789  [0.0, 0.0, 1.0] C3
-0.2330612  -0.8018327  [0.0, 1.0, 0.0] C2
-0.12803721  -0.087542176  [0.0, 0.0, 1.0] C3
0.8611244  -0.76766896  [0.0, 0.0, 1.0] C3
-0.2853421  -0.044743538  [0.0, 0.0, 1.0] C3
-0.24090075  0.9387771  [0.0, 0.0, 1.0] C3
0.8193687  -0.77363396  [0.0, 1.0, 0.0] C2
-0.99213743  -0.91637063  [0.0, 0.0, 1.0] C3
0.20197225  0.88706076  [0.0, 0.0, 1.0] C3
-0.27255917  -0.5073062  [0.0, 1.0, 0.0] C2
-0.16994512  -0.9535576  [0.0, 0.0, 1.0] C3
-0.3422662  0.43174183  [0.0, 1.0, 0.0] C2
-0.39791274  0.121373534  [0.0, 1.0, 0.0] C2
-0.9832438  -0.42341328  [0.0, 0.0, 1.0] C3
0.8873862  0.4274832  [1.0, 0.0, 0.0] C1
-0.45882642  -0.27601266  [1.0, 0.0, 0.0] C1
-0.93566346  0.5166929  [1.0, 0.0, 0.0] C1
-0.42326236  -0.07728338  [1.0, 0.0, 0.0] C1
0.23110795  -0.31064487  [1.0, 0.0, 0.0] C1
-0.44037318  0.8785449  [1.0, 0.0, 0.0] C1
-0.1357497  0.9266312  [0.0, 0.0, 1.0] C3
0.27547884  0.23906302  [1.0, 0.0, 0.0] C1
-0.78510606  -0.96654224  [0.0, 0.0, 1.0] C3
0.52802825  -0.96790683  [0.0, 0.0, 1.0] C3
0.48992538  -0.46714866  [1.0, 0.0, 0.0] C1
0.45193112  0.35905302  [1.0, 0.0, 0.0] C1
0.97775567  0.44316137  [0.0, 0.0, 1.0] C3
0.8540225  0.08242607  [0.0, 0.0, 1.0] C3
-0.86225474  0.7922088  [0.0, 0.0, 1.0] C3
-0.615378  -0.74888384  [0.0, 1.0, 0.0] C2
-0.04719031  0.023311377  [0.0, 0.0, 1.0] C3
-0.22248125  0.3417815  [0.0, 1.0, 0.0] C2
0.50129974  -0.56848836  [0.0, 1.0, 0.0] C2
-0.8628552  -0.072565675  [0.0, 0.0, 1.0] C3
0.47322953  -0.30634582  [1.0, 0.0, 0.0] C1
0.60863054  0.39200652  [1.0, 0.0, 0.0] C1
0.25493205  0.33932245  [1.0, 0.0, 0.0] C1
-0.41336572  -0.027105212  [0.0, 0.0, 1.0] C3
-0.96596205  0.7233063  [0.0, 0.0, 1.0] C3
0.7790016  -0.6794224  [0.0, 1.0, 0.0] C2
-0.7865796  -0.5672536  [0.0, 1.0, 0.0] C2
0.34964347  0.40939474  [1.0, 0.0, 0.0] C1
0.12972224  0.978155  [0.0, 0.0, 1.0] C3
-0.5390246  -0.08312023  [1.0, 0.0, 0.0] C1
-0.20812225  -0.38183808  [1.0, 0.0, 0.0] C1
0.79054284  -0.082712054  [0.0, 0.0, 1.0] C3
0.011483192  0.9503417  [0.0, 0.0, 1.0] C3
-0.9889858  0.1210444  [0.0, 0.0, 1.0] C3
0.09503305  -0.18163395  [0.0, 0.0, 1.0] C3
0.3307624  -0.94509745  [0.0, 0.0, 1.0] C3
0.19425678  0.6487472  [1.0, 0.0, 0.0] C1
-0.4417671  -0.95696735  [0.0, 0.0, 1.0] C3
-0.26736557  -0.29537404  [1.0, 0.0, 0.0] C1
0.872905  0.048701644  [0.0, 0.0, 1.0] C3
-0.9075233  0.25166368  [0.0, 0.0, 1.0] C3
0.6858593  -0.792457  [0.0, 1.0, 0.0] C2
0.28779244  0.25063837  [1.0, 0.0, 0.0] C1
-0.6880419  -0.029202461  [0.0, 0.0, 1.0] C3
-0.22512782  0.057602167  [0.0, 0.0, 1.0] C3
0.3428917  0.33071268  [1.0, 0.0, 0.0] C1
0.25766253  0.5164176  [1.0, 0.0, 0.0] C1
0.8265369  0.6771723  [1.0, 0.0, 0.0] C1
0.5024253  -0.28254926  [1.0, 0.0, 0.0] C1
0.875172  -0.102528095  [0.0, 0.0, 1.0] C3
-0.7590617  0.17365003  [0.0, 1.0, 0.0] C2
0.9262941  -0.2509035  [0.0, 0.0, 1.0] C3
0.44993937  0.99096537  [0.0, 0.0, 1.0] C3
-0.6204474  0.083803535  [0.0, 1.0, 0.0] C2
-0.8357872  -0.79993796  [0.0, 0.0, 1.0] C3
0.07733405  0.8618802  [0.0, 0.0, 1.0] C3
-0.18950272  0.34283876  [0.0, 1.0, 0.0] C2
0.4617797  -0.8439543  [0.0, 1.0, 0.0] C2
-0.5806644  0.8988726  [1.0, 0.0, 0.0] C1
-0.8643261  -0.5007707  [0.0, 1.0, 0.0] C2
-0.65658057  -0.42163968  [1.0, 0.0, 0.0] C1
-0.08182144  0.37977314  [0.0, 1.0, 0.0] C2
-0.07352197  -0.059589624  [0.0, 0.0, 1.0] C3
0.78949475  0.73812354  [1.0, 0.0, 0.0] C1
-0.64984417  0.4159454  [0.0, 1.0, 0.0] C2
-0.13683045  0.68367636  [1.0, 0.0, 0.0] C1
-0.65730846  -0.5235057  [0.0, 1.0, 0.0] C2
-0.255867  -0.051731825  [0.0, 0.0, 1.0] C3
0.04887688  0.4035753  [0.0, 0.0, 1.0] C3
-0.6108935  0.849254  [1.0, 0.0, 0.0] C1
0.90332806  0.54419136  [1.0, 0.0, 0.0] C1
0.4794593  0.6818186  [1.0, 0.0, 0.0] C1
0.36735535  0.9084598  [1.0, 0.0, 0.0] C1
-0.028126478  0.8350198  [0.0, 0.0, 1.0] C3
-0.28623796  0.9540813  [0.0, 0.0, 1.0] C3
0.06750333  0.7732123  [0.0, 0.0, 1.0] C3
0.28506005  -0.95600533  [0.0, 0.0, 1.0] C3
-0.47486484  -0.0056790113  [0.0, 0.0, 1.0] C3
0.7014408  -0.35082757  [1.0, 0.0, 0.0] C1
0.7588775  -0.27441478  [1.0, 0.0, 0.0] C1
-0.9707906  0.34535635  [0.0, 0.0, 1.0] C3
-0.7419137  0.4087497  [0.0, 1.0, 0.0] C2
-0.1066407  0.12413049  [0.0, 0.0, 1.0] C3
0.8297626  -0.17060852  [0.0, 0.0, 1.0] C3
-0.33413863  -0.23516214  [1.0, 0.0, 0.0] C1
